ROUTE_NUMBER,ID_VEHICLE,STOP_TIME_REAL,ID_STOP,STOP_NUMBER,ID_DIRECTION,CARRIER_BOARD_NUM
14,0,2019-09-09 06:12,24278,3,1,1118
14,0,2019-09-10 08:06,18086,14,1,1118
14,0,2019-09-09 08:08,4491,15,1,1118
14,0,2019-09-10 08:08,4491,15,1,1118
14,0,-,2238,22,1,1241
14,0,2019-09-09 10:58,19110,7,2,1241
14,0,2019-09-09 10:59,23324,8,2,1241
14,0,2019-09-09 11:02,19112,9,2,1241
14,0,2019-09-09 22:56,2393,20,1,1381
14,0,2019-09-09 22:58,2672,21,1,1381
14,0,-,2672,21,1,1381
14,0,2019-09-09 23:01,2238,22,1,1381
14,0,-,2238,22,1,1381
14,0,2019-09-09 21:27,18086,14,1,1118
14,0,2019-09-10 14:18,19092,8,1,1381
14,0,2019-09-10 14:53,18086,14,1,1118
14,0,2019-09-09 14:56,18086,14,1,1118
14,0,2019-09-10 17:43,19113,11,2,1118
14,0,2019-09-09 18:05,19122,12,2,1118
14,0,2019-09-10 17:49,19122,12,2,1118
14,0,2019-09-09 07:41,22319,1,1,1118
14,0,2019-09-10 07:39,22319,1,1,1118
14,0,2019-09-09 07:42,19157,2,1,1118
14,0,2019-09-09 13:39,19113,11,2,1241
14,0,2019-09-09 13:43,19122,12,2,1241
14,0,2019-09-09 13:46,19125,13,2,1241
14,0,-,19127,14,2,1241
14,0,2019-09-10 19:56,24297,1,2,1381
14,0,2019-09-09 19:08,24297,1,2,1381
14,0,2019-09-09 20:33,24798,20,2,1118
14,0,2019-09-10 20:24,24798,20,2,1118
14,0,2019-09-10 07:51,18086,14,1,1381
14,0,2019-09-09 07:53,18086,14,1,1381
14,0,2019-09-10 07:53,4491,15,1,1381
14,0,2019-09-10 17:13,24272,17,2,1299
14,0,2019-09-09 16:47,19156,18,2,1299
14,0,2019-09-10 17:15,19156,18,2,1299
14,0,2019-09-09 22:46,4683,24,1,1102
14,0,2019-09-10 23:17,4683,24,1,1102
14,0,2019-09-10 23:18,24297,1,2,1102
14,0,2019-09-09 22:48,24297,1,2,1102
14,0,2019-09-09 22:50,19103,2,2,1102
14,0,2019-09-10 09:28,2672,21,1,1299
14,0,2019-09-09 09:39,2672,21,1,1299
14,0,-,2238,22,1,1299
14,0,-,2238,22,1,1299
14,0,2019-09-09 09:42,4691,23,1,1299
14,0,2019-09-10 09:32,4691,23,1,1299
14,0,2019-09-09 09:45,4683,24,1,1299
14,0,2019-09-09 14:02,19105,3,2,1102
14,0,2019-09-10 14:05,19105,3,2,1102
14,0,2019-09-10 14:06,19106,4,2,1102
14,0,2019-09-09 14:04,19106,4,2,1102
14,0,2019-09-09 09:01,22319,1,1,1102
14,0,2019-09-09 09:02,19157,2,1,1102
14,0,2019-09-10 08:58,19157,2,1,1102
14,0,2019-09-10 11:43,19096,11,1,1102
14,0,2019-09-09 09:53,22833,18,1,1381
14,0,2019-09-09 09:53,1683,19,1,1381
14,0,-,1683,19,1,1381
14,0,2019-09-10 09:52,2393,20,1,1381
14,0,-,19090,7,1,1102
14,0,-,19092,8,1,1102
14,0,-,19095,9,1,1102
14,0,-,29828,10,1,1102
14,0,2019-09-10 14:00,29828,10,1,1299
14,0,2019-09-09 13:54,29828,10,1,1299
14,0,2019-09-10 14:02,19096,11,1,1299
14,0,2019-09-09 13:56,19096,11,1,1299
14,0,2019-09-09 13:59,19097,12,1,1299
14,0,2019-09-09 16:06,24297,1,2,1299
14,0,2019-09-10 19:27,2238,22,1,1102
14,0,-,2238,22,1,1102
14,0,2019-09-09 18:49,4691,23,1,1102
14,0,2019-09-09 22:17,19090,7,1,1102
14,0,2019-09-10 07:35,22833,18,1,1299
14,0,2019-09-09 07:40,22833,18,1,1299
14,0,-,1683,19,1,1299
14,0,2019-09-09 07:41,1683,19,1,1299
14,0,2019-09-10 10:02,19122,12,2,1299
14,0,-,19122,12,2,1299
14,0,2019-09-10 10:07,19125,13,2,1299
14,0,2019-09-09 14:36,22383,19,2,1102
14,0,2019-09-10 14:41,22383,19,2,1102
14,0,2019-09-10 07:25,19082,4,1,1102
14,0,2019-09-09 09:29,4491,15,1,1102
14,0,2019-09-10 09:24,4491,15,1,1102
14,0,2019-09-10 09:27,17847,16,1,1102
14,0,2019-09-09 07:54,4491,15,1,1381
14,0,2019-09-09 07:55,17847,16,1,1381
14,0,2019-09-09 10:16,19105,3,2,1381
14,0,2019-09-10 10:10,19105,3,2,1381
14,0,2019-09-10 10:12,19106,4,2,1381
14,0,2019-09-09 10:18,19106,4,2,1381
14,0,2019-09-09 16:48,22383,19,2,1299
14,0,2019-09-10 17:16,22383,19,2,1299
14,0,2019-09-10 17:19,24798,20,2,1299
14,0,2019-09-09 20:06,19096,11,1,1299
14,0,2019-09-10 21:02,19097,12,1,1299
14,0,2019-09-09 20:08,19097,12,1,1299
14,0,2019-09-10 23:20,19103,2,2,1102
14,0,2019-09-10 09:34,4683,24,1,1299
14,0,2019-09-10 18:29,19082,4,1,1102
14,0,2019-09-09 18:02,19082,4,1,1102
14,0,2019-09-10 18:31,19085,5,1,1102
14,0,2019-09-09 18:03,19085,5,1,1102
14,0,2019-09-10 18:35,19087,6,1,1102
14,0,2019-09-09 07:08,22319,1,1,1299
14,0,2019-09-10 07:07,22319,1,1,1299
14,0,2019-09-09 07:09,19157,2,1,1299
14,0,2019-09-10 07:08,19157,2,1,1299
14,0,2019-09-10 11:47,19097,12,1,1102
14,0,2019-09-09 11:50,19097,12,1,1102
14,0,2019-09-10 11:49,18084,13,1,1102
14,0,2019-09-09 11:52,18084,13,1,1102
14,0,2019-09-09 16:08,19103,2,2,1299
14,0,2019-09-10 16:43,19103,2,2,1299
14,0,2019-09-10 16:46,19105,3,2,1299
14,0,2019-09-09 16:11,19105,3,2,1299
14,0,2019-09-09 22:19,19092,8,1,1102
14,0,2019-09-10 22:49,19092,8,1,1102
14,0,2019-09-09 22:20,19095,9,1,1102
14,0,2019-09-10 22:50,19095,9,1,1102
14,0,2019-09-09 10:17,19125,13,2,1299
14,0,-,19127,14,2,1299
14,0,2019-09-09 10:20,19127,14,2,1299
14,0,2019-09-10 10:11,19129,15,2,1299
14,0,2019-09-10 14:44,24798,20,2,1102
14,0,2019-09-09 14:39,24798,20,2,1102
14,0,2019-09-09 09:31,17847,16,1,1102
14,0,2019-09-10 09:31,2062,17,1,1102
14,0,2019-09-09 09:35,2062,17,1,1102
14,0,2019-09-09 09:44,22833,18,1,1102
14,0,2019-09-10 09:33,22833,18,1,1102
14,0,2019-09-10 10:13,19107,5,2,1381
14,0,2019-09-09 10:20,19107,5,2,1381
14,0,2019-09-09 10:23,19108,6,2,1381
14,0,2019-09-10 10:17,19108,6,2,1381
14,0,2019-09-10 10:18,19110,7,2,1381
14,0,2019-09-09 10:25,19110,7,2,1381
14,0,2019-09-09 20:10,18084,13,1,1299
14,0,-,18084,13,1,1299
14,0,2019-09-10 21:05,18086,14,1,1299
14,0,2019-09-09 20:11,18086,14,1,1299
14,0,2019-09-09 12:43,24272,17,2,1299
14,0,2019-09-10 12:43,24272,17,2,1299
191,0,-,2082,25,1,3838
191,0,2019-09-09 14:05,3271,13,2,3867
191,0,2019-09-10 14:12,2063,14,2,3867
191,0,2019-09-09 14:06,2063,14,2,3867
191,0,2019-09-09 16:46,18577,35,1,3867
191,0,2019-09-09 16:48,18580,36,1,3867
191,0,2019-09-10 16:44,18580,36,1,3867
191,0,2019-09-09 11:21,2235,32,2,3867
191,0,2019-09-10 11:38,2092,33,2,3867
191,0,2019-09-10 14:14,1476,15,2,3867
191,0,2019-09-09 14:08,1476,15,2,3867
191,0,2019-09-10 17:24,2425,5,1,3663
191,0,2019-09-10 17:26,4835,6,1,3663
191,0,2019-09-10 17:27,3418,7,1,3663
191,0,2019-09-09 11:23,2092,33,2,3867
191,0,2019-09-10 11:39,3606,34,2,3867
191,0,2019-09-09 11:25,3606,34,2,3867
191,0,2019-09-09 11:27,4795,35,2,3867
191,0,2019-09-10 15:10,18577,35,1,3663
191,0,2019-09-09 16:03,18577,35,1,3663
191,0,2019-09-10 15:11,18580,36,1,3663
191,0,2019-09-09 16:05,18580,36,1,3663
191,0,2019-09-10 06:10,1357,26,1,3867
191,0,-,1357,26,1,3867
191,0,2019-09-10 09:28,18564,27,2,3663
191,0,2019-09-09 09:36,18564,27,2,3663
191,0,2019-09-09 09:38,18597,28,2,3663
191,0,2019-09-10 09:31,18597,28,2,3663
191,0,2019-09-10 23:29,1477,11,2,3636
191,0,2019-09-10 06:11,4301,27,1,3867
191,0,2019-09-09 06:11,4301,27,1,3867
191,0,2019-09-10 07:11,18507,1,1,3663
191,0,2019-09-09 20:40,20476,23,2,3636
191,0,2019-09-10 20:51,23861,24,2,3636
191,0,-,1670,12,2,3636
191,0,-,1670,12,2,3636
191,0,2019-09-09 23:33,3271,13,2,3636
191,0,2019-09-11 00:17,2774,20,2,3867
191,0,-,2089,21,2,3867
191,0,2019-09-11 00:21,3536,22,2,3867
191,0,2019-09-09 20:42,23861,24,2,3636
191,0,-,1670,12,2,3867
191,0,-,1670,12,2,3867
191,0,2019-09-10 21:16,3271,13,2,3867
191,0,2019-09-09 21:16,3271,13,2,3867
191,0,2019-09-09 21:18,2063,14,2,3867
191,0,2019-09-09 18:11,2235,32,2,3867
191,0,2019-09-10 18:11,2235,32,2,3867
191,0,2019-09-10 18:14,2092,33,2,3867
191,0,2019-09-11 00:35,4795,35,2,3867
191,0,2019-09-11 00:36,4796,36,2,3867
191,0,2019-09-11 00:38,4403,37,2,3867
191,0,2019-09-10 16:08,2089,21,2,3663
191,0,2019-09-10 18:26,1775,33,1,3663
191,0,-,2082,25,1,3867
191,0,2019-09-10 05:42,2598,2,2,3663
191,0,2019-09-09 05:42,2598,2,2,3663
191,0,2019-09-10 05:43,3446,3,2,3663
191,0,2019-09-09 05:43,3446,3,2,3663
191,0,2019-09-10 15:04,1806,20,1,3636
191,0,-,1357,26,1,3867
191,0,2019-09-09 09:57,4301,27,1,3867
191,0,2019-09-10 10:07,4301,27,1,3867
191,0,-,2686,28,1,3867
191,0,2019-09-10 10:08,2686,28,1,3867
191,0,2019-09-09 07:57,2119,21,1,3663
191,0,2019-09-10 07:50,2119,21,1,3663
191,0,-,2090,22,1,3663
191,0,2019-09-09 08:01,2090,22,1,3663
191,0,-,18562,11,1,3636
191,0,2019-09-10 21:54,18507,1,1,3636
191,0,2019-09-09 07:36,2092,33,2,3867
191,0,2019-09-10 07:33,3606,34,2,3867
191,0,2019-09-09 07:37,3606,34,2,3867
191,0,2019-09-10 07:35,4795,35,2,3867
191,0,2019-09-09 07:39,4795,35,2,3867
191,0,2019-09-09 07:40,4796,36,2,3867
191,0,2019-09-10 07:37,4796,36,2,3867
191,0,2019-09-09 07:42,4403,37,2,3867
191,0,2019-09-10 07:40,4403,37,2,3867
191,0,2019-09-10 10:53,1477,11,2,3867
191,0,-,1477,11,2,3867
191,0,-,1670,12,2,3867
191,0,-,1670,12,2,3867
191,0,2019-09-09 10:43,3271,13,2,3867
191,0,2019-09-10 11:00,3271,13,2,3867
191,0,2019-09-09 10:45,2063,14,2,3867
191,0,2019-09-10 11:04,2063,14,2,3867
191,0,2019-09-10 11:06,1476,15,2,3867
191,0,2019-09-09 10:47,1476,15,2,3867
191,0,2019-09-10 11:08,2864,16,2,3867
191,0,2019-09-10 22:24,3446,3,2,3838
191,0,2019-09-10 22:26,3296,4,2,3838
191,0,2019-09-10 22:29,2965,5,2,3838
191,0,2019-09-09 07:35,3278,17,2,3845
191,0,2019-09-10 10:36,2254,32,1,3845
191,0,2019-09-10 10:39,1775,33,1,3845
191,0,2019-09-09 10:26,1775,33,1,3845
191,0,-,1476,15,2,3838
191,0,2019-09-10 05:53,18507,1,1,3845
191,0,2019-09-09 07:38,3308,18,2,3845
191,0,2019-09-10 07:38,3308,18,2,3845
191,0,2019-09-10 15:58,18564,27,2,3838
191,0,2019-09-10 16:01,18597,28,2,3838
191,0,2019-09-10 05:55,2102,2,1,3845
191,0,2019-09-09 05:57,2102,2,1,3845
191,0,2019-09-10 05:56,4801,3,1,3845
191,0,2019-09-10 13:33,4835,6,1,3838
191,0,2019-09-10 13:34,3418,7,1,3838
191,0,2019-09-10 17:49,18565,13,1,3704
191,0,-,2082,25,1,3838
191,0,2019-09-10 09:42,30634,30,2,3704
191,0,2019-09-10 09:44,21057,31,2,3704
191,0,2019-09-09 16:14,1757,1,2,3704
191,0,2019-09-10 15:27,1757,1,2,3704
191,0,2019-09-10 18:54,20476,23,2,3845
191,0,2019-09-09 18:36,20476,23,2,3845
191,0,-,2686,28,1,3845
191,0,2019-09-09 13:28,2686,28,1,3845
191,0,2019-09-10 11:09,18575,10,2,3845
191,0,2019-09-09 10:59,18575,10,2,3845
191,0,2019-09-10 11:12,1477,11,2,3845
191,0,-,1477,11,2,3845
191,0,2019-09-10 20:05,2092,33,2,3838
191,0,2019-09-10 20:07,3606,34,2,3838
191,0,2019-09-10 23:05,3536,22,2,3838
191,0,2019-09-10 23:05,20476,23,2,3838
191,0,2019-09-10 23:07,23861,24,2,3838
191,0,2019-09-09 08:09,4795,35,2,3845
191,0,2019-09-10 08:08,4795,35,2,3845
191,0,2019-09-09 08:10,4796,36,2,3845
191,0,2019-09-10 08:09,4796,36,2,3845
191,0,2019-09-10 17:19,4835,6,1,3838
191,0,-,1568,19,1,3845
191,0,-,1568,19,1,3845
191,0,2019-09-10 06:25,1806,20,1,3845
191,0,2019-09-09 06:24,1806,20,1,3845
191,0,2019-09-10 14:17,3251,24,1,3838
191,0,2019-09-10 17:21,3418,7,1,3838
191,0,2019-09-10 18:41,18078,31,1,3704
191,0,2019-09-10 18:43,2254,32,1,3704
191,0,2019-09-10 10:25,2965,5,2,3838
191,0,2019-09-10 14:22,2082,25,1,3838
191,0,2019-09-10 16:09,3278,17,2,3704
191,0,2019-09-09 17:02,3278,17,2,3704
191,0,-,3308,18,2,3704
191,0,-,3308,18,2,3704
191,0,2019-09-10 16:17,2992,19,2,3704
191,0,2019-09-10 07:29,20476,23,2,3838
191,0,2019-09-10 10:26,3436,6,2,3838
191,0,2019-09-09 14:09,20356,4,1,3704
191,0,2019-09-10 14:08,2425,5,1,3704
191,0,2019-09-09 14:10,2425,5,1,3704
191,0,2019-09-10 17:01,2686,28,1,3845
191,0,2019-09-09 17:01,2686,28,1,3845
191,0,-,18573,29,1,3845
191,0,2019-09-10 07:30,23861,24,2,3838
191,0,2019-09-09 08:41,18577,35,1,3704
191,0,2019-09-10 08:34,18577,35,1,3704
191,0,2019-09-10 08:35,18580,36,1,3704
191,0,2019-09-09 08:43,18580,36,1,3704
191,0,2019-09-09 14:33,2063,14,2,3845
191,0,2019-09-10 14:30,2063,14,2,3845
191,0,2019-09-09 17:03,18573,29,1,3845
191,0,2019-09-10 06:27,2774,20,2,3704
191,0,2019-09-09 06:28,2774,20,2,3704
191,0,2019-09-10 06:29,2089,21,2,3704
191,0,-,2089,21,2,3704
191,0,2019-09-09 06:32,3536,22,2,3704
191,0,2019-09-10 14:31,1476,15,2,3845
191,0,2019-09-11 00:05,18569,15,1,3838
191,0,2019-09-11 00:08,22960,16,1,3838
191,0,2019-09-10 10:00,1806,20,1,3845
191,0,2019-09-09 09:52,1806,20,1,3845
191,0,2019-09-10 10:07,2119,21,1,3845
191,0,-,2082,25,1,3838
191,0,-,1357,26,1,3838
191,0,-,4301,27,1,3838
191,0,2019-09-09 07:11,2965,5,2,3845
191,0,2019-09-10 07:10,2965,5,2,3845
191,0,2019-09-10 07:12,3436,6,2,3845
191,0,2019-09-09 09:57,2119,21,1,3845
191,0,2019-09-10 18:35,1757,1,2,3838
191,0,2019-09-10 18:36,2598,2,2,3838
191,0,2019-09-09 07:13,3436,6,2,3845
191,0,2019-09-10 15:31,1476,15,2,3838
191,0,2019-09-10 15:33,2864,16,2,3838
191,0,2019-09-09 15:32,20102,23,1,3663
191,0,2019-09-10 14:38,3251,24,1,3663
191,0,2019-09-09 15:35,3251,24,1,3663
191,0,2019-09-10 00:09,4300,17,1,3831
191,0,2019-09-10 00:12,3277,18,1,3831
191,0,2019-09-09 15:08,3271,13,2,3587
191,0,2019-09-10 09:31,18507,1,1,3788
191,0,2019-09-10 09:33,2102,2,1,3788
191,0,2019-09-10 09:35,4801,3,1,3788
191,0,2019-09-10 09:36,20356,4,1,3788
191,0,2019-09-10 09:38,2425,5,1,3788
191,0,2019-09-10 09:41,4835,6,1,3788
191,0,2019-09-10 09:42,3418,7,1,3788
191,0,2019-09-10 09:44,18561,8,1,3788
191,0,2019-09-10 09:45,30633,9,1,3788
191,0,2019-09-10 09:46,27164,10,1,3788
191,0,2019-09-10 09:48,18562,11,1,3788
191,0,2019-09-10 09:55,18563,12,1,3788
191,0,2019-09-10 09:59,18565,13,1,3788
191,0,2019-09-10 10:04,18567,14,1,3788
191,0,2019-09-10 10:06,18569,15,1,3788
191,0,2019-09-10 10:09,22960,16,1,3788
191,0,2019-09-09 20:19,18595,9,2,3643
191,0,2019-09-10 19:58,18595,9,2,3643
191,0,2019-09-10 19:49,2254,32,1,3853
191,0,2019-09-10 19:52,1775,33,1,3853
191,0,2019-09-09 21:51,4796,36,2,3700
191,0,2019-09-10 22:05,4403,37,2,3700
191,0,2019-09-09 21:56,4403,37,2,3700
191,0,2019-09-09 15:18,3278,17,2,3587
191,0,2019-09-10 16:39,3271,13,2,3853
191,0,2019-09-09 16:38,2063,14,2,3853
191,0,2019-09-10 16:41,2063,14,2,3853
191,0,2019-09-10 15:31,20476,23,2,3587
191,0,2019-09-10 15:33,23861,24,2,3587
191,0,2019-09-09 15:31,23861,24,2,3587
191,0,2019-09-09 20:45,2992,19,2,3643
191,0,-,2992,19,2,3643
191,0,2019-09-09 20:46,2774,20,2,3643
191,0,-,2774,20,2,3643
191,0,-,2089,21,2,3643
191,0,-,18562,11,1,3700
191,0,-,18562,11,1,3700
191,0,-,18563,12,1,3700
191,0,2019-09-10 19:41,18563,12,1,3700
191,0,2019-09-09 08:34,20102,23,1,3606
14,0,2019-09-09 13:23,24798,20,2,1381
14,0,2019-09-09 08:10,17847,16,1,1118
14,0,2019-09-10 08:11,17847,16,1,1118
14,0,2019-09-10 08:16,2062,17,1,1118
14,0,2019-09-09 08:14,2062,17,1,1118
14,0,2019-09-09 11:05,19109,10,2,1241
14,0,2019-09-09 11:08,19113,11,2,1241
14,0,2019-09-09 11:10,19122,12,2,1241
14,0,2019-09-09 23:02,4691,23,1,1381
14,0,-,4691,23,1,1381
14,0,-,4683,24,1,1381
14,0,2019-09-09 23:04,4683,24,1,1381
14,0,2019-09-09 18:11,19125,13,2,1118
14,0,2019-09-10 17:52,19125,13,2,1118
14,0,-,19127,14,2,1118
14,0,-,19127,14,2,1118
14,0,2019-09-10 17:57,19129,15,2,1118
14,0,2019-09-09 09:56,19097,12,1,1118
14,0,-,18084,13,1,1118
14,0,-,18084,13,1,1118
14,0,2019-09-10 10:00,18086,14,1,1118
14,0,-,18086,14,1,1118
14,0,2019-09-09 13:50,19129,15,2,1241
14,0,2019-09-09 13:51,19130,16,2,1241
14,0,2019-09-09 13:55,24272,17,2,1241
14,0,2019-09-09 07:51,22319,1,1,1241
14,0,2019-09-09 07:52,19157,2,1,1241
14,0,2019-09-09 07:54,24278,3,1,1241
14,0,2019-09-10 19:58,19103,2,2,1381
14,0,2019-09-09 19:09,19103,2,2,1381
14,0,2019-09-10 20:00,19105,3,2,1381
14,0,2019-09-09 19:12,19105,3,2,1381
14,0,2019-09-09 19:13,19106,4,2,1381
14,0,2019-09-10 20:01,19106,4,2,1381
14,0,2019-09-09 21:03,22319,1,1,1118
14,0,2019-09-09 14:19,22319,1,1,1118
14,0,2019-09-10 14:21,22319,1,1,1118
14,0,2019-09-09 14:19,19157,2,1,1118
14,0,2019-09-09 17:32,4691,23,1,1118
14,0,2019-09-10 09:26,19109,10,2,1366
14,0,2019-09-10 09:28,19113,11,2,1366
14,0,2019-09-10 09:32,19122,12,2,1366
14,0,2019-09-10 09:35,19125,13,2,1366
14,0,2019-09-10 09:39,19127,14,2,1366
14,0,2019-09-10 09:40,19129,15,2,1366
14,0,2019-09-10 09:41,19130,16,2,1366
14,0,2019-09-10 08:19,22833,18,1,1118
14,0,-,19107,5,2,1118
14,0,2019-09-09 10:32,19108,6,2,1118
14,0,2019-09-10 10:33,19108,6,2,1118
14,0,2019-09-09 11:12,19125,13,2,1241
14,0,2019-09-09 14:17,19082,4,1,1241
14,0,2019-09-09 14:18,19085,5,1,1241
14,0,2019-09-10 06:17,19082,4,1,1118
14,0,2019-09-09 06:17,19082,4,1,1118
14,0,2019-09-09 06:18,19085,5,1,1118
14,0,2019-09-09 08:42,4691,23,1,1241
14,0,2019-09-09 08:44,4683,24,1,1241
14,0,2019-09-09 18:16,19129,15,2,1118
14,0,2019-09-10 21:42,4491,15,1,1118
14,0,2019-09-09 21:29,4491,15,1,1118
14,0,2019-09-09 10:36,22319,1,1,1270
14,0,2019-09-09 10:37,19157,2,1,1270
14,0,2019-09-09 10:39,24278,3,1,1270
14,0,2019-09-09 14:16,19095,9,1,1381
14,0,-,19095,9,1,1381
14,0,2019-09-09 14:18,29828,10,1,1381
14,0,2019-09-10 14:22,29828,10,1,1381
14,0,2019-09-09 14:20,19096,11,1,1381
14,0,2019-09-09 10:02,4491,15,1,1118
14,0,2019-09-10 10:01,4491,15,1,1118
14,0,2019-09-10 10:03,17847,16,1,1118
14,0,2019-09-09 06:35,22319,1,1,1270
14,0,2019-09-09 06:36,19157,2,1,1270
14,0,2019-09-09 06:38,24278,3,1,1270
14,0,2019-09-09 06:42,19082,4,1,1270
14,0,2019-09-09 06:43,19085,5,1,1270
14,0,-,19087,6,1,1270
14,0,2019-09-09 06:46,19090,7,1,1270
14,0,2019-09-09 06:49,19092,8,1,1270
14,0,2019-09-09 06:49,19095,9,1,1270
14,0,2019-09-09 06:51,29828,10,1,1270
14,0,2019-09-09 06:54,19096,11,1,1270
14,0,2019-09-10 07:40,19157,2,1,1118
14,0,2019-09-10 07:43,24278,3,1,1118
14,0,2019-09-09 07:45,24278,3,1,1118
14,0,2019-09-10 09:50,22319,1,1,1278
14,0,2019-09-10 09:51,19157,2,1,1278
14,0,2019-09-10 09:53,24278,3,1,1278
14,0,2019-09-10 09:58,19082,4,1,1278
14,0,2019-09-10 09:58,19085,5,1,1278
14,0,2019-09-10 10:00,19087,6,1,1278
14,0,2019-09-10 10:02,19090,7,1,1278
14,0,2019-09-10 10:05,19092,8,1,1278
14,0,2019-09-10 10:05,19095,9,1,1278
14,0,2019-09-10 10:09,29828,10,1,1278
14,0,2019-09-09 22:26,22319,1,1,1381
14,0,2019-09-09 22:26,19157,2,1,1381
14,0,2019-09-09 22:28,24278,3,1,1381
14,0,-,18084,13,1,1381
14,0,-,18084,13,1,1381
14,0,2019-09-09 16:44,18086,14,1,1381
14,0,2019-09-10 17:18,18086,14,1,1381
14,0,2019-09-09 16:46,4491,15,1,1381
14,0,-,4491,15,1,1381
14,0,-,17847,16,1,1381
14,0,2019-09-09 16:47,17847,16,1,1381
14,0,2019-09-10 17:17,4691,23,1,1118
14,0,2019-09-09 17:36,4683,24,1,1118
14,0,2019-09-10 17:20,4683,24,1,1118
14,0,2019-09-10 09:44,24272,17,2,1366
14,0,2019-09-10 09:46,19156,18,2,1366
14,0,2019-09-10 09:47,22383,19,2,1366
14,0,2019-09-10 09:50,24798,20,2,1366
14,0,-,19110,7,2,1118
14,0,-,19110,7,2,1118
14,0,2019-09-10 12:45,19156,18,2,1299
14,0,2019-09-09 12:46,19156,18,2,1299
14,0,2019-09-10 12:46,22383,19,2,1299
14,0,2019-09-09 18:04,19087,6,1,1102
14,0,2019-09-10 18:39,19090,7,1,1102
14,0,-,19090,7,1,1102
14,0,2019-09-09 18:09,19092,8,1,1102
14,0,2019-09-09 07:11,24278,3,1,1299
14,0,2019-09-10 07:11,24278,3,1,1299
14,0,2019-09-10 07:15,19082,4,1,1299
14,0,2019-09-09 07:15,19082,4,1,1299
14,0,2019-09-10 11:50,18086,14,1,1102
14,0,2019-09-09 11:53,18086,14,1,1102
14,0,2019-09-09 11:54,4491,15,1,1102
14,0,2019-09-09 16:13,19106,4,2,1299
14,0,-,19106,4,2,1299
14,0,2019-09-10 16:48,19107,5,2,1299
14,0,2019-09-09 16:14,19107,5,2,1299
14,0,2019-09-10 16:50,19108,6,2,1299
14,0,2019-09-10 22:52,29828,10,1,1102
14,0,2019-09-09 22:22,29828,10,1,1102
14,0,2019-09-10 22:55,19096,11,1,1102
14,0,2019-09-09 22:25,19096,11,1,1102
14,0,2019-09-09 10:22,19129,15,2,1299
14,0,2019-09-10 10:13,19130,16,2,1299
14,0,2019-09-09 10:23,19130,16,2,1299
14,0,2019-09-10 14:06,19097,12,1,1299
14,0,2019-09-10 19:28,4691,23,1,1102
14,0,2019-09-10 19:31,4683,24,1,1102
14,0,2019-09-09 18:51,4683,24,1,1102
14,0,2019-09-10 05:37,22319,1,1,1299
14,0,2019-09-09 05:39,22319,1,1,1299
14,0,2019-09-10 09:34,1683,19,1,1102
14,0,2019-09-10 12:13,24297,1,2,1102
14,0,2019-09-09 12:18,24297,1,2,1102
14,0,2019-09-10 12:15,19103,2,2,1102
14,0,2019-09-09 10:26,23324,8,2,1381
14,0,2019-09-10 10:19,23324,8,2,1381
14,0,2019-09-10 21:06,4491,15,1,1299
14,0,2019-09-09 20:14,4491,15,1,1299
14,0,2019-09-10 21:07,17847,16,1,1299
14,0,2019-09-09 07:25,19085,5,1,1102
14,0,2019-09-10 07:25,19085,5,1,1102
14,0,2019-09-10 07:56,17847,16,1,1381
14,0,2019-09-09 07:58,2062,17,1,1381
14,0,2019-09-09 12:47,22383,19,2,1299
14,0,2019-09-10 12:48,24798,20,2,1299
14,0,2019-09-09 12:49,24798,20,2,1299
14,0,2019-09-09 21:45,19127,14,2,1102
14,0,-,19127,14,2,1102
14,0,2019-09-09 21:46,19129,15,2,1102
14,0,-,19129,15,2,1102
14,0,2019-09-09 14:05,19107,5,2,1102
14,0,2019-09-10 14:07,19107,5,2,1102
14,0,2019-09-10 14:11,19108,6,2,1102
14,0,2019-09-09 14:08,19108,6,2,1102
14,0,2019-09-10 14:16,19110,7,2,1102
14,0,2019-09-10 09:00,24278,3,1,1102
14,0,2019-09-09 09:05,24278,3,1,1102
14,0,2019-09-09 09:10,19082,4,1,1102
14,0,2019-09-10 09:05,19082,4,1,1102
14,0,2019-09-09 09:56,2393,20,1,1381
14,0,-,2672,21,1,1381
14,0,2019-09-10 09:55,2672,21,1,1381
14,0,-,2238,22,1,1381
14,0,-,2238,22,1,1381
14,0,2019-09-09 10:02,4691,23,1,1381
14,0,2019-09-10 10:00,4691,23,1,1381
14,0,2019-09-10 10:02,4683,24,1,1381
14,0,-,19096,11,1,1102
14,0,-,19097,12,1,1102
14,0,-,18084,13,1,1102
14,0,2019-09-10 14:10,18084,13,1,1299
14,0,2019-09-09 14:01,18084,13,1,1299
14,0,2019-09-10 14:12,18086,14,1,1299
14,0,2019-09-09 14:02,18086,14,1,1299
14,0,2019-09-10 14:19,4491,15,1,1299
14,0,2019-09-10 19:32,24297,1,2,1102
14,0,2019-09-09 18:53,24297,1,2,1102
14,0,2019-09-09 18:55,19103,2,2,1102
14,0,2019-09-10 19:35,19103,2,2,1102
14,0,2019-09-10 19:38,19105,3,2,1102
14,0,-,2393,20,1,1299
14,0,2019-09-09 07:42,2393,20,1,1299
14,0,2019-09-10 07:38,2672,21,1,1299
14,0,2019-09-09 07:43,2672,21,1,1299
14,0,2019-09-10 07:41,2238,22,1,1299
14,0,-,2238,22,1,1299
14,0,2019-09-09 12:20,19103,2,2,1102
14,0,2019-09-10 12:18,19105,3,2,1102
